,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,label
3423,104.92.79.12:59481<-->251.33.102.20:443,7.919002056121826,0.0,0.2439607923681085,8.050706148147583,1274,54,240.0,8160,54,normal
3424,29.221.121.129:59482<-->141.2.42.193:53,0.0092291831970214,0.0,0.0034054815769195,0.0272438526153564,150,54,70.88888888888889,638,54,normal
3425,199.68.65.165:59483<-->8.18.183.88:53,0.0117421150207519,0.0,0.004348874092102,0.0347909927368164,147,54,70.55555555555556,635,54,normal
3426,201.29.97.39:59484<-->42.92.63.242:443,1.5647499561309814,0.0,0.0528548908233642,5.285489082336426,1464,54,384.76237623762376,38861,54,normal
3427,109.171.140.48:443<-->190.4.85.17:59485,2.12217116355896,0.0,0.0554890431855854,5.271459102630615,1464,54,419.65625,40287,54,normal
3428,241.117.117.149:59486<-->135.28.194.121:443,1.6321542263031006,0.0,0.0609884293874104,4.574132204055786,1464,54,300.0263157894737,22802,54,normal
3429,157.191.111.112:443<-->175.0.111.28:59487,2.453026056289673,0.0,0.1195022871619776,4.541086912155151,1274,54,271.6666666666667,10595,54,normal
3430,245.231.76.41:59488<-->107.43.92.131:53,0.0123510360717773,0.0,0.0046400129795074,0.0371201038360595,116,54,68.66666666666667,618,54,normal
3431,20.237.184.51:59489<-->84.97.94.27:53,0.0127909183502197,0.0,0.004107117652893,0.0328569412231445,158,54,73.33333333333333,660,54,normal
3432,16.160.240.78:59490<-->58.232.0.103:443,4.003920078277588,0.0,0.0014490784191694,4.419689178466797,1464,54,1309.0091773189115,3993787,1464,normal
3433,27.80.113.62:59493<-->243.253.184.144:443,2.9333529472351074,0.0,0.2016950766245524,3.025426149368286,1514,54,343.375,5494,54,normal
3434,183.255.1.184:59500<-->24.190.220.94:53,0.0186450481414794,0.0,0.0059553682804107,0.0476429462432861,115,54,68.44444444444444,616,54,normal
3435,45.212.147.14:59501<-->185.124.102.105:53,0.0185749530792236,0.000180959701538,0.0059437751770019,0.0475502014160156,157,54,73.11111111111111,658,54,normal
3436,122.85.207.91:59502<-->14.161.157.128:443,8.367898941040039,0.0,0.0030594184307069,11.867484092712402,1464,54,1317.9618556701032,5113692,1464,normal
3437,87.141.87.150:59503<-->203.93.106.67:443,1.7221119403839111,0.0,0.0487674571372367,1.8043959140777588,1274,54,304.55263157894734,11573,54,normal
3438,79.175.6.244:59504<-->101.149.209.126:443,9.892167806625366,0.0,0.3233978440684656,10.025333166122437,1274,54,250.28125,8009,54,normal
3439,30.24.84.190:59505<-->76.145.137.87:443,8.360901117324829,0.0,0.2100276794839412,9.87130093574524,1464,54,314.0833333333333,15076,54,normal
3440,114.100.102.245:59506<-->194.4.157.241:443,8.892541885375977,0.0,0.2996392329533895,8.989176988601685,1274,54,224.74193548387095,6967,54,normal
3441,83.241.41.238:59507<-->10.36.11.150:443,0.1103029251098632,0.0,0.01287536504792,0.5278899669647217,1514,54,211.4047619047619,8879,54,normal
3442,31.24.180.67:59510<-->207.176.157.233:443,9.931341171264648,0.0,0.322609870664535,10.000905990600586,1274,54,249.59375,7987,54,normal
3443,142.238.62.244:59511<-->153.147.45.195:443,8.861326932907104,0.0,0.2986568053563436,8.959704160690308,1274,54,224.7741935483871,6968,54,normal
3444,117.8.126.56:59512<-->254.159.190.111:443,8.569314956665039,0.0,0.2222169484847631,8.666460990905762,1464,54,302.325,12093,54,normal
3445,112.151.189.202:59513<-->96.251.56.0:53,0.024864912033081,0.0,0.00705087184906,0.0564069747924804,113,54,68.0,612,54,normal
3446,52.233.144.131:59514<-->176.20.207.39:53,0.0165159702301025,0.0,0.0061286389827728,0.0490291118621826,155,54,72.66666666666667,654,54,normal
3447,163.180.6.184:59515<-->106.238.171.29:443,2.034780979156494,0.0,0.0962435007095336,2.3098440170288086,1464,54,409.76,10244,54,normal
3448,106.121.119.122:59516<-->224.60.193.18:443,9.86470913887024,0.0,0.3217677454794607,9.97480010986328,1274,54,250.28125,8009,54,normal
3449,64.88.70.183:59517<-->208.176.96.46:443,8.821583986282349,0.0,0.2972907940546671,8.918723821640015,1274,54,224.06451612903223,6946,54,normal
3450,135.96.133.174:443<-->215.114.154.129:59520,6.368518114089966,0.0,0.1584608554840088,6.49689507484436,1464,54,310.04761904761904,13022,54,normal
3451,203.45.60.18:59521<-->78.147.77.185:53,0.0132598876953125,0.0,0.005050390958786,0.040403127670288,150,54,72.33333333333333,651,54,normal
3452,141.10.212.206:59522<-->219.123.219.139:53,0.01363205909729,0.0,0.0051142573356628,0.0409140586853027,195,54,77.33333333333333,696,54,normal
3453,137.9.4.179:59523<-->4.101.190.58:443,5.820540904998779,0.0,0.1802926713770086,5.949658155441284,1464,54,547.4117647058823,18612,54,normal
3454,115.171.252.235:59526<-->13.182.139.54:443,4.799347162246704,0.0,0.2337221418108259,4.908164978027344,1274,54,345.72727272727275,7606,54,normal
3455,57.51.87.116:443<-->128.92.243.109:59535,1.997361183166504,0.0,0.0569259492974532,2.1631860733032227,1464,54,332.6923076923077,12975,54,normal
3456,137.136.210.173:443<-->129.192.104.40:59536,1.9205799102783203,0.0,0.0584084033966064,2.0442941188812256,1274,54,265.1666666666667,9546,54,normal
3457,79.64.25.94:59539<-->111.101.219.129:443,0.0140058994293212,0.0,0.0031904101371765,0.0638082027435302,1514,54,318.04761904761904,6679,54,normal
3458,189.172.88.66:59540<-->233.232.93.175:443,9.848894834518433,0.0,0.3212962612029045,9.96018409729004,1274,54,249.59375,7987,54,normal
3459,229.22.27.113:59541<-->187.161.27.165:443,19.976805210113525,0.0,2.511828750371933,20.094630002975464,369,54,115.66666666666669,1041,54,normal
3460,111.209.150.157:59542<-->150.108.147.211:443,8.811813116073608,0.0,0.307713796352518,8.923700094223022,1274,54,230.46666666666667,6914,54,normal
3461,100.209.232.99:59543<-->27.81.125.75:443,60.00519418716431,0.0,3.8066924661397934,121.8141589164734,625,54,115.0,3795,54,normal
3462,207.255.30.234:59552<-->126.94.36.120:443,9.788965940475464,0.0,0.3214420349367203,9.96470308303833,1274,54,249.59375,7987,54,normal
3463,198.235.101.146:59553<-->37.72.12.180:443,8.805070161819458,0.0,0.2967891931533813,8.90367579460144,1274,54,224.80645161290323,6969,54,normal
3464,228.12.251.167:59554<-->195.60.129.126:443,8.63628888130188,0.0,0.2239875120994372,8.735512971878052,1464,54,300.925,12037,54,normal
3465,95.159.37.222:59557<-->35.154.8.177:53,0.033660888671875,0.0,0.0084932446479797,0.0679459571838378,115,54,68.44444444444444,616,54,normal
3466,164.190.38.137:59558<-->107.153.184.251:53,0.0331089496612548,0.0,0.0086253881454467,0.0690031051635742,148,54,72.11111111111111,649,54,normal
3467,173.189.19.150:443<-->182.105.106.59:59559,0.714587926864624,0.0,0.0211083094278971,0.8865489959716797,1464,54,325.3255813953488,13989,54,normal
3468,117.134.154.154:59560<-->64.112.76.9:443,9.80373215675354,0.0,0.3206516773469986,9.940201997756958,1274,54,249.59375,7987,54,normal
3469,6.186.137.231:59561<-->40.252.156.17:443,5.917945861816406,0.0,0.1836276817321777,9.181384086608888,1464,54,355.11764705882354,18111,54,normal
3470,11.151.159.79:59562<-->26.45.132.200:443,8.785707950592041,0.0,0.286549937340521,8.883048057556152,1274,54,219.84375,7035,54,normal
3471,255.74.144.111:59571<-->224.202.85.166:443,45.014496088027954,0.0,10.021100997924805,290.61192893981934,1502,54,222.2,6666,54,normal
3472,240.126.163.68:59580<-->123.105.20.82:443,2.608717203140259,0.0,0.1811130046844482,2.716695070266724,1514,54,343.375,5494,54,normal
3473,32.140.215.91:443<-->229.12.108.110:59581,1.896467924118042,0.0,0.0363257684205707,2.070568799972534,1464,54,537.1724137931035,31156,54,normal
3474,156.126.27.175:59582<-->0.77.81.111:443,9.726402044296265,0.0,0.31973619614878,9.911822080612184,1274,54,270.65625,8661,54,normal
3475,86.240.214.25:59583<-->40.218.142.57:443,8.754459857940674,0.0,0.2953914006551106,8.86174201965332,1274,54,224.80645161290323,6969,54,normal
3476,231.158.34.152:59584<-->163.112.19.249:443,9.75659704208374,0.0,0.3182566473560949,9.86595606803894,1274,54,250.28125,8009,54,normal
3477,25.229.118.159:59585<-->61.97.204.222:443,6.21884298324585,0.0,0.1773370000032278,9.221524000167848,1464,54,304.3962264150944,16133,54,normal
3478,174.191.206.18:59586<-->124.161.240.27:443,8.720440864562988,0.0,0.2939861297607422,8.819583892822266,1274,54,224.74193548387095,6967,54,normal
3479,17.211.50.182:59587<-->236.152.248.174:443,8.390183925628662,0.0,0.4025473708198184,8.453494787216187,1274,54,294.77272727272725,6485,54,normal
3480,177.36.249.3:59588<-->189.58.201.215:443,9.723021030426024,0.0,0.3074328452348709,9.83785104751587,1274,54,244.33333333333331,8063,54,normal
3481,189.155.9.150:59589<-->141.45.196.30:443,8.681462049484253,0.0,0.2839557739996141,8.802628993988037,1274,54,219.8125,7034,54,normal
3482,191.135.69.203:59590<-->247.96.106.123:443,1365.1496031284332,0.0,0.4109312340131232,1650.710767030716,1294,54,1041.7005973120956,4185553,1294,normal
3483,46.125.64.238:59591<-->137.222.182.126:80,0.0297060012817382,0.0,0.0112479754856654,0.0787358283996582,280,54,95.25,762,54,normal
3484,6.31.225.141:443<-->239.25.154.221:59592,2.517232894897461,0.0,0.0575643090101388,2.9933440685272217,1464,54,313.62264150943395,16622,54,normal
3485,61.172.48.71:59593<-->59.125.204.236:443,2.705893993377685,0.0,0.0749983975761815,2.849939107894897,1464,54,292.38461538461536,11403,54,normal
3486,46.148.194.58:59594<-->78.199.51.27:53,0.011286973953247,0.0,0.0036376118659973,0.0291008949279785,115,54,68.44444444444444,616,54,normal
3487,31.4.48.45:59595<-->231.38.182.32:53,0.0281140804290771,5.888938903808594e-05,0.0140864849090576,0.0281729698181152,66,54,62.0,186,66,normal
3488,219.210.147.118:59596<-->160.150.28.115:443,2.538126945495605,0.0,0.0593417857555632,2.7890639305114746,1464,54,312.9166666666667,15020,54,normal
3489,8.25.6.21:59597<-->108.24.152.127:443,2.4142630100250244,0.0,0.000786931416388,2.766063928604126,1464,54,1223.0594425483505,4300277,1464,normal
3490,134.115.205.46:59598<-->46.74.56.33:443,2.44783091545105,0.0,0.0668744110479587,2.7418508529663086,1274,54,309.9047619047619,13016,54,normal
3491,41.82.93.47:59607<-->238.128.172.137:443,9.710439920425417,0.0,0.3171573915789204,9.831879138946531,1274,54,250.28125,8009,54,normal
3492,235.53.199.30:59608<-->244.108.20.44:443,8.66573977470398,0.0,0.2925180355707804,8.775541067123413,1274,54,224.7741935483871,6968,54,normal
3493,115.139.177.45:59617<-->57.8.234.223:443,9.24025011062622,0.0,0.3123181025187174,9.369543075561523,1274,54,256.61290322580646,7955,54,normal
3494,33.230.24.230:59618<-->46.176.221.84:443,8.709697961807251,0.0,0.215108854014699,8.819463014602661,1464,54,290.1428571428572,12186,54,normal
3495,63.124.33.32:59619<-->188.17.36.179:443,8.634711027145386,0.0,0.2911844968795776,8.735534906387329,1274,54,224.80645161290323,6969,54,normal
3496,150.71.27.115:59620<-->202.87.154.141:443,9.638393878936768,0.0,0.3052072450518608,9.766631841659546,1274,54,244.33333333333331,8063,54,normal
3497,84.165.152.84:59621<-->19.116.52.230:443,8.587784051895142,0.0,0.2894823312759399,8.684469938278198,1274,54,224.7741935483871,6968,54,normal
3498,32.149.177.109:443<-->141.29.185.197:59624,6.072155952453613,0.0,0.1564078748226166,6.256314992904663,1464,54,318.780487804878,13070,54,normal
3499,37.242.171.250:443<-->1.36.187.117:59625,5.920094013214111,0.0,0.1695136626561482,6.102491855621338,1274,54,258.72972972972974,9573,54,normal
3500,241.195.253.22:59626<-->111.131.72.255:443,3.72799301147461,0.0,0.0981139464256091,3.826443910598755,1464,54,301.125,12045,54,normal
3501,134.248.1.154:59629<-->217.141.122.118:443,3.102199077606201,0.0,0.2135681311289469,3.203521966934204,1514,54,343.25,5492,54,normal
3502,157.121.4.232:59636<-->64.179.146.177:443,9.61952304840088,0.0,0.3037857189774513,9.721143007278442,1274,54,244.33333333333331,8063,54,normal
3503,18.68.22.19:59637<-->250.219.79.145:443,1365.209656000137,0.0,0.856661637203168,1617.3771710395813,1294,54,1112.2091053467443,2100963,1294,normal
3504,181.120.209.65:59638<-->107.41.15.214:443,0.9800369739532472,0.0001120567321777,0.2059545993804931,1.0297729969024658,66,54,58.0,348,54,normal
3505,123.132.14.177:59639<-->68.87.13.159:443,1365.195055961609,0.0,0.3217349675627952,1617.3616819381714,1294,54,995.8343277645188,5007055,1294,normal
3506,28.14.232.12:59640<-->124.192.79.13:443,1365.2095370292664,0.0,0.3090132570102736,1617.3753871917725,1294,54,1047.7914040114613,5485188,1294,normal
3507,183.44.247.64:59641<-->172.54.110.58:80,0.0251870155334472,0.0,0.0107394286564418,0.0751760005950927,286,54,114.375,915,54,normal
3508,140.33.166.217:59642<-->61.197.17.1:80,0.0240998268127441,0.0,0.0094937256404331,0.0664560794830322,281,54,109.375,875,54,normal
3509,196.234.160.80:59643<-->146.1.90.80:80,0.0258319377899169,0.0,0.0093025479997907,0.0651178359985351,281,54,108.875,871,54,normal
3510,211.247.212.233:59644<-->153.64.209.35:80,1381.1256201267242,0.0,0.550640587095828,1617.7820448875427,1294,54,1022.0319836679142,3003752,1294,normal
3511,19.220.215.150:59645<-->99.21.248.142:443,8.546733140945435,0.0,0.2883616288503011,8.650848865509033,1274,54,224.80645161290323,6969,54,normal
3512,172.49.213.55:59646<-->93.234.16.169:80,1556.779266834259,0.0,0.6857512381768995,1615.6299171447754,1294,54,1109.899024183284,2616032,1294,normal
3513,75.173.49.32:59647<-->146.154.176.184:443,1365.1494770050049,0.0,0.6543828390133836,1613.7080810070038,1294,54,1069.4126469396028,2638241,1294,normal
3514,111.85.123.215:59648<-->35.33.71.43:80,0.0255219936370849,0.0,0.0107327188764299,0.0751290321350097,281,54,105.375,843,54,normal
3515,169.107.48.42:59649<-->90.88.131.144:443,9.505283117294312,0.0,0.302534282207489,9.681097030639648,1274,54,244.45454545454547,8067,54,normal
3516,211.9.43.151:59650<-->214.8.170.252:443,8.51149296760559,0.0,0.2869722286860148,8.609166860580444,1274,54,224.74193548387095,6967,54,normal
3517,26.159.103.4:59655<-->117.79.151.94:443,1365.180072069168,0.0,1.0741890617596206,1598.3933238983154,1294,54,1116.59637340497,1662612,1294,normal
3518,52.7.243.6:59656<-->11.128.50.51:80,0.0264849662780761,0.0,0.0111614295414515,0.0781300067901611,281,54,99.375,795,54,normal
3519,153.165.129.99:59661<-->226.114.4.54:443,9.558182954788208,0.0,0.3021711856126785,9.669477939605711,1274,54,244.33333333333331,8063,54,normal
3520,98.137.55.62:59662<-->8.238.207.197:443,8.494034051895142,0.0,0.2772184495002993,8.593771934509277,1274,54,219.8125,7034,54,normal
3521,40.25.158.158:59663<-->235.96.40.62:443,8.320232152938843,0.0,0.126595404610705,8.481892108917236,1464,54,467.3382352941176,31779,54,normal
3522,143.110.4.135:443<-->105.63.115.153:59666,6.545025110244751,0.0,0.1625901722326511,6.666197061538696,1464,54,310.23809523809524,13030,54,normal
3523,73.219.225.67:59668<-->50.96.224.231:443,3.8171229362487793,0.0,0.1117041522058947,6.478840827941895,1464,54,371.2372881355933,21903,54,normal
3524,53.100.152.184:59676<-->222.251.254.76:443,9.975704908370972,0.0,0.4265593620056802,20.048290014266968,1294,54,552.9583333333334,26542,54,normal
3525,34.225.249.56:59677<-->228.76.171.122:443,10.024978876113892,0.0,0.5275992907975849,20.048773050308228,1294,54,543.8974358974359,21212,54,normal
3526,122.90.120.255:59678<-->223.117.174.180:80,0.0487298965454101,0.0001769065856933,0.0213297094617571,0.1493079662322998,282,54,102.0,816,54,normal
3527,150.140.201.226:59679<-->54.236.7.39:80,0.0516061782836914,8.893013000488281e-05,0.021285023008074,0.1489951610565185,281,54,91.875,735,54,normal
3528,214.203.145.25:59680<-->227.218.46.3:443,9.525031089782717,0.0,0.3223630666732788,9.670892000198364,1274,54,256.2903225806452,7945,54,normal
3529,59.198.64.135:59692<-->125.139.195.63:443,8.120501041412354,0.0,0.2824379986730115,8.190701961517334,1274,54,230.4333333333333,6913,54,normal
3530,24.235.13.20:59696<-->5.77.243.197:443,4.216986894607544,0.0,0.1491591135660807,7.607114791870117,1464,54,349.34615384615387,18166,54,normal
3531,244.117.160.138:59697<-->74.34.193.171:443,17.60163402557373,6.794929504394531e-05,1.5262117385864258,28.99802303314209,1294,54,245.3,4906,54,normal
3532,98.139.220.153:59698<-->171.206.223.91:80,0.1678559780120849,8.20159912109375e-05,0.0688638687133789,0.4820470809936523,310,54,117.375,939,54,normal
3533,91.0.18.45:59699<-->85.79.219.175:443,9.963421821594238,0.0,0.7373341863805597,16.221352100372314,1294,54,480.39130434782606,11049,54,normal
3534,111.4.22.58:59700<-->120.117.21.123:443,9.95214295387268,6.008148193359375e-05,0.8537035741304096,16.220367908477783,527,54,167.9,3358,54,normal
3535,101.231.37.118:59701<-->227.107.199.96:443,12.276258945465088,6.103515625e-05,0.6299416293268618,28.977314949035645,898,54,292.25531914893617,13736,54,normal
3536,60.103.148.223:59702<-->56.78.71.122:443,12.543540954589844,0.0,0.6900675012951806,28.982835054397583,1294,54,286.1860465116279,12306,54,normal
3537,187.96.185.242:59703<-->251.202.205.126:443,9.955435991287231,0.0,0.5792364307812282,16.21862006187439,1294,54,485.9655172413793,14093,54,normal
3538,103.189.222.161:59704<-->129.134.131.204:80,0.0495481491088867,5.602836608886719e-05,0.0208582878112792,0.146008014678955,281,54,93.375,747,54,normal
3539,171.51.238.168:59705<-->75.121.64.28:80,0.1625080108642578,6.318092346191406e-05,0.0693035806928362,0.4851250648498535,281,54,101.375,811,54,normal
3540,146.167.123.164:59706<-->100.225.181.123:443,9.952970027923584,0.0,0.623412196452801,16.208717107772827,1294,54,539.4444444444445,14565,1294,normal
3541,147.68.194.149:59707<-->153.8.130.211:80,0.1612839698791504,8.487701416015625e-05,0.0685035501207624,0.4795248508453369,280,54,95.75,766,54,normal
3542,95.122.0.82:59708<-->69.101.49.103:80,0.0506749153137207,0.0,0.0197323049817766,0.1381261348724365,282,54,111.0,888,54,normal
3543,250.175.29.156:59709<-->130.68.44.59:80,0.0535409450531005,0.0,0.0202069963727678,0.141448974609375,282,54,101.5,812,54,normal
3544,222.47.217.93:59710<-->252.225.188.37:80,0.0517680644989013,7.915496826171875e-05,0.0217891761234828,0.1525242328643798,318,54,118.5,948,54,normal
3545,186.213.73.208:59713<-->139.98.10.185:80,1568.4550230503082,0.0,11.473754732505135,1583.3781530857086,1294,54,1013.9352517985612,140937,1294,normal
3546,203.245.93.131:59716<-->204.4.76.55:443,9.951821088790894,6.985664367675781e-05,1.0188241203625996,24.451778888702396,594,54,250.64,6266,54,normal
3547,66.14.253.123:59717<-->79.167.214.194:80,0.1691632270812988,0.0001921653747558,0.070519140788487,0.4936339855194092,306,54,116.875,935,54,normal
3548,65.90.31.99:59718<-->36.94.234.194:443,41.79116201400757,0.0,4.458366689227876,187.2514009475708,1219,54,157.58139534883722,6776,54,normal
